BBL,Boro,Block ,Lot,PHN,Street,Owner Name,Bldg ID,BIN,Units,Housing Type,Tax Class,Program,HPD AM Oversight,Comments,Community District,City Council District,Assembly District,State Senatorial District,Congressional District,ZIP Code,Census Tract
1020020057,1,2002,57,616,WEST 137 STREET,Residencia Esperanza HDFC,41094,1059967,25,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,70,31,13,10031,22301
1004070053,1,407,53,515,EAST 13 STREET,Rivpin HDFC,11974,1005261,9,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,103,2,74,27,12,10009,34
1016320046,1,1632,46,162,EAST 105 STREET,Roosevelt Lane Hope HDFC,19024,1051974,5,RENTAL,,LIHTC Year 15 Preservation Program,Debra Busacco,,111,8,68,29,13,10029,166
1016600043,1,1660,43,212,EAST 111 STREET,Roosevelt Lane Hope HDFC,19381,1052483,10,RENTAL,,LIHTC Year 15 Preservation Program,Debra Busacco,,111,8,68,29,13,10029,180
1016610021,1,1661,21,2161,2 AVENUE,Roosevelt Lane Hope HDFC,1222,1052501,4,RENTAL,,LIHTC Year 15 Preservation Program,Debra Busacco,,111,8,68,29,13,10029,180
1019690025,1,1969,25,41,CONVENT AVENUE,Saint Agnes Apartments HDFC,9982,1059610,79,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,70,30,13,10027,21303
1004010014,1,401,14,508,EAST 6 STREET,Sclera HDFC,10970,1005047,6,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,103,2,74,27,12,10009,32
1020360013,1,2036,13,283,WEST 150 STREET,SHUHAB HDFC,805992,1079784,20,RENTAL,2,7A Financial Assistance,Ron Sinacori,,110,9,71,30,13,10039,236
1020880114,1,2088,114,644,RIVERSIDE DRIVE,SHUHAB HDFC,27323,1062334,95,RENTAL,2,7A Financial Assistance,,,109,7,71,31,13,10031,225
1017210014,1,1721,14,22,MT MORRIS PARK WEST,SHUHAB HDFC Sold No Longer SHUHAB,25761,1053398,22,RENTAL,2,7A Financial Assistance,,,110,9,70,30,13,10027,200
1017210017,1,1721,17,24,MT MORRIS PARK WEST,SHUHAB HDFC Sold No Longer SHUHAB,25762,1053399,14,RENTAL,2,7A Financial Assistance,,,110,9,70,30,13,10027,200
1020360010,1,2036,10,287,WEST 150 STREET,SHUHAB HOUSING DEVELOPMENT FUND CORPORATION,42407,1060588,20,RENTAL,2,7A Financial Assistance,,,110,9,71,30,13,10039,236
1020880074,1,2088,74,640,RIVERSIDE DRIVE,SHUHAB HOUSING DEVELOPMENT FUND CORPORATION,27322,1062326,134,RENTAL,2,7A Financial Assistance,,,109,7,71,31,13,10031,225
1020340014,1,2034,14,229,WEST 148 STREET,SITE 14 HOUSING DEVELOPMENT FUND CORP,42227,1060557,89,coop,,Vacant Buildings 2000,,,110,9,71,30,13,10039,234
1010830035,1,1083,35,827,10 AVENUE,Site Five HDFC,805699,1081747,46,COOP,,Tenant Interim Lease (TIL),Mark Matthews,,104,6,67,27,10,10019,135
1017290019,1,1729,19,35,WEST 131 STREET,SOBRO HARLEM HDFC,40346,1053837,18,RENTAL,2,7A Financial Assistance,,,110,9,70,30,13,10037,208
1003940050,1,394,50,635,EAST 11 STREET,ST. ROMERO HOUSING DEVELOPMENT FUND CORPORATION,11746,1004916,11,COOP,2,Housing Trust Fund - State,,Building held by HDFC; Land held by RAIN Land Trust,103,2,74,27,12,10009,28
1003720022,1,372,22,298,EAST 3 STREET,TENANTS OF 298 E THIRD ST HDFC,10600,1004360,9,COOP,2,,,,103,2,74,26,12,10009,2202
1003770016,1,377,16,368,EAST 8 STREET,Tenants of 368 East 8 Street HDFC,11267,1004506,33,COOP,2,Asset Management Program (AMP),Mark Matthews,,103,2,74,27,12,10009,2602
1003790011,1,379,11,404,EAST 10 STREET,TENANTS OF 404 E 10 ST HOUSEIN DEV CORP,11580,1004542,11,RENTAL,2,Article 8A Loan,,,103,2,74,27,12,10009,28
1021160061,1,2116,61,551,WEST 157 STREET,The 551 HDFC Inc,42758,1062745,30,COOP,2,Third Party Transfer (TPT),Sara Greene-Deshong,,112,7,71,31,13,10032,241
1007990021,1,799,21,137,WEST 23 STREET,THE ASSOC BLIND HOUSING DEV FUND CORP,31435,1014949,205,COOP,4,,,,104,3,75,27,12,10011,91
1010330046,1,1033,46,326,WEST 43 STREET,The Crossroads HDFC,32985,1024949,26,COOP,2,Tenant Interim Lease (TIL) 2,Mark Matthews,,104,3,75,27,10,10036,121
1010330047,1,1033,47,328,WEST 43 STREET,THE CROSSROADS HOUSING DEVELOPMENT FUND CORPORATION,32987,1024950,20,RENTAL,,Tenant Interim Lease (TIL) 2,,,104,3,75,27,10,10036,121
1004420007,1,442,7,16,2 AVENUE,THE CUBE BUILDING HOUSING DEVELOPMENT FUND CO INC*%COOPER SQ COMMITTEE,967,1006068,22,COOP,2,Homeless Housing Assistance Program (HHAP),,,103,2,66,26,12,10003,3602
1016007501,1,1600,7501,130,MALCOLM X BOULEVARD,THE RENAISSANCE HDFC,818428,1085936,241,CONDO,2,ANCHOR,,,110,9,70,30,13,10026,190
1020840061,1,2084,61,3696,BROADWAY,Trinity Studio HDFC,8119,1062251,21,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,7,71,31,13,10031,237
1012030001,1,1203,1,609,COLUMBUS AVENUE,TURIN HOUSING DEVELOPMENT FUND COMPANY,9798,1031543,189,COOP,2,,,,107,6,69,30,10,10024,173
1010640057,1,1064,57,450,WEST 55 STREET,Twenty Tenants HDFC,34180,1026805,20,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,104,3,67,27,10,10019,139
1003760054,1,376,54,719,EAST 6 STREET,UHAB HDFC,11038,1004495,18,COOP,2,Participation Loan Program (PLP),Mark Matthews,,103,2,74,27,12,10009,2602
1003790048,1,379,48,733,EAST 9 STREET,UHAB HDFC,11422,1004559,20,COOP,2,,,,103,2,74,27,12,10009,28
1003920033,1,392,33,155,AVENUE C,UHAB HDFC,6546,1004774,18,COOP,2,,,,103,2,74,27,12,10009,28
1016320155,1,1632,155,1661,LEXINGTON AVENUE,UHAB HDFC,23986,1051988,4,COOP,2,Tenant Interim Lease (TIL) 2,,,111,8,68,29,13,10029,166
1016670021,1,1667,21,2283,2 AVENUE,UHAB HDFC,1272,1052620,3,COOP,2,Tenant Interim Lease (TIL) 2,,,111,8,68,29,13,10035,188
1020800040,1,2080,40,514,WEST 149 STREET,UHAB HDFC,42356,1062043,5,COOP,2,Tenant Interim Lease (TIL) 2,,,109,7,71,30,13,10031,233
1003760030,1,376,30,274,EAST 7 STREET,UHAB HDFC,11160,1004486,24,RENTAL,2,,,,103,2,74,27,12,10009,2602
1003930047,1,393,47,377,EAST 10 STREET,UHAB HDFC,11564,1004898,24,RENTAL,2,,,,103,2,74,27,12,10009,28
1004060027,1,406,27,546,EAST 13 STREET,UHAB HDFC,11998,1005214,20,RENTAL,2,,,,103,2,74,27,12,10009,34
1019280038,1,1928,38,206,WEST 123 STREET,UHAB HDFC,39288,1058569,6,RENTAL,2,Tenant Interim Lease (TIL) 2,,,110,9,70,30,13,10027,222
1019880046,1,1988,46,512,WEST 135 STREET,UHAB HDFC,40767,1059774,25,RENTAL,2,,,,109,7,70,31,13,10031,22301
1020750043,1,2075,43,520,WEST 144 STREET,UHAB HDFC,41859,1061890,31,RENTAL  ,2,7A Financial Assistance,,,109,7,71,31,13,10031,229
1020750049,1,2075,49,540,WEST 144 STREET,UHAB HDFC,41867,1061892,30,RENTAL  ,2,7A Financial Assistance,,TPT,109,7,71,31,13,10031,229
1020750053,1,2075,53,550,WEST 144 STREET,UHAB HDFC,41871,1061893,31,RENTAL  ,2,7A Financial Assistance,,,109,7,71,31,13,10031,229
1016290013,1,1629,13,131,EAST 101 ST,UHAB HDFC Sold to 131 EAST HDFC,18841,1051841,10,RENTAL  Shd be COOP,2,7A Financial Assistance,,,111,8,68,29,13,10029,166
1020630021,1,2063,21,421,WEST 148 STREET,UHAB HDFC Sold to Hamilton Heights Community HDFC,42253,1061502,4,RENTAL  Shd be COOP,2,Tenant Interim Lease (TIL) 2,,,109,9,71,30,13,10031,231
1020770041,1,2077,41,518,WEST 146 STREET,UHAB HDFC Sold to Hamilton Heights Community HDFC,42072,1061950,24,RENTAL  Shd be COOP,2,Tenant Interim Lease (TIL) 2,,,109,7,71,31,13,10031,229
1020790037,1,2079,37,502,WEST 148 STREET,UHAB HDFC Sold to Hamilton Heights Community HDFC,42264,1061990,21,RENTAL  Shd be COOP,2,Tenant Interim Lease (TIL) 2,,,109,7,71,31,13,10031,233
1020790042,1,2079,42,514,WEST 148 STREET,UHAB HDFC Sold to Hamilton Heights Community HDFC,42270,1061993,21,RENTAL  Shd be COOP,2,Tenant Interim Lease (TIL) 2,,,109,7,71,31,13,10031,233
1020790044,1,2079,44,518,WEST 148 STREET,UHAB HDFC Sold to Hamilton Heights Community HDFC,42273,1061994,21,RENTAL  Shd be COOP,2,Tenant Interim Lease (TIL) 2,,,109,7,71,31,13,10031,233
1020790149,1,2079,149,538,WEST 148 STREET,UHAB HDFC Sold to Hamilton Heights Community HDFC,42289,1062011,4,RENTAL  Shd be COOP,2,Tenant Interim Lease (TIL) 2,,,109,7,71,31,13,10031,233
1020800009,1,2080,9,555,WEST 148 STREET,UHAB HDFC Sold to Hamilton Heights Community HDFC,42302,1062017,4,RENTAL  Shd be COOP,2,Tenant Interim Lease (TIL) 2,,,109,7,71,30,13,10031,233
1020800018,1,2080,18,529,WEST 148 STREET,UHAB HDFC Sold to Hamilton Heights Community HDFC,42280,1062024,4,RENTAL  Shd be COOP,2,Tenant Interim Lease (TIL) 2,,,109,7,71,30,13,10031,233
1020800025,1,2080,25,505,WEST 148 STREET,UHAB HDFC Sold to Hamilton Heights Community HDFC,42266,1062030,14,RENTAL  Shd be COOP,2,Tenant Interim Lease (TIL) 2,,,109,7,71,30,13,10031,233
1020800035,1,2080,35,1794,AMSTERDAM AVENUE,UHAB HDFC Sold to Hamilton Heights Community HDFC,5669,1062038,13,RENTAL  Shd be COOP,2,Tenant Interim Lease (TIL) 2,,,109,7,71,30,13,10031,233
1020800039,1,2080,39,512,WEST 149 STREET,UHAB HDFC Sold to Hamilton Heights Community HDFC,42354,1062042,4,RENTAL  Shd be COOP,2,Tenant Interim Lease (TIL) 2,,,109,7,71,30,13,10031,233
1020800120,1,2080,120,521,WEST 148 STREET,UHAB HDFC Sold to Hamilton Heights Community HDFC,42275,1062065,4,RENTAL  Shd be COOP,2,Tenant Interim Lease (TIL) 2,,,109,7,71,30,13,10031,233
1003760031,1,376,31,276,EAST 7 STREET,UHAB HOUSING DEVELOPMENT FUND CORPORATION,11162,1004487,19,RENTAL,2,,,,103,2,74,27,12,10009,2602
1019880042,1,1988,42,508,WEST 135 STREET,"UHAB, HDFC",40763,1059772,25,RENTAL,2,,,,109,7,70,31,13,10031,22301
1003850038,1,385,38,21,AVENUE C,UMBRELLA HOUSE HDFC,6570,1004599,25,COOP,2,Negotiated Sale,,,103,2,74,26,12,10009,2202
1018210014,1,1821,14,127,WEST 111 STREET,Unity Court HDFC,37844,1054952,37,COOP,2,Third Party Transfer (TPT),Mark Matthews,,110,9,70,30,13,10026,216
1020830023,1,2083,23,517,WEST 151 STREET,Urban Oasis HDFC,42505,1062186,11,COOP,2,Urban Homesteading Program (UHP),Mark Matthews,,109,7,71,30,13,10031,237
1019070045,1,1907,45,118,WEST 123 STREET,Victory Renaissance HDFC,39239,1057740,36,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,110,9,70,30,13,10027,222
1010747502,1,1074,7502,645,10 AVENUE,VILLAGE HOUSING DEVELOPMENT FUND CORP,830774,1085777,85,CONDO,2,Supportive Housing Loan Program (SHLP),,,104,3,67,27,10,10036,129
1020580001,1,2058,1,1641,AMSTERDAM AVENUE,Washington Heights West Harlem HDFC,5609,1061221,142,RENTAL,2,Tenant Interim Lease (TIL),,Foreclosed in TPT.,109,7,71,30,13,10031,227
1020600133,1,2060,133,715,ST NICHOLAS AVENUE,WB Dubois HDFC,28180,1061372,9,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,109,9,71,30,13,10031,231
1020720055,1,2072,55,552,WEST 141 STREET,West 141 Street HDFC,41571,1061773,25,COOP,2,Community Management Program (CMP),Mark Matthews,,109,7,70,31,13,10031,225
1010590056,1,1059,56,446,WEST 50 STREET,WEST 50 ST HOUSING DEV CORP FUND,33819,1026653,10,RENTAL,2,Participation Loan Program (PLP),,,104,3,75,27,10,10019,127
1010590057,1,1059,57,448,WEST 50 STREET,WEST 50 ST HOUSING DEV CORP FUND,33821,1026654,10,RENTAL,2,Participation Loan Program (PLP),,,104,3,75,27,10,10019,127
1010600009,1,1060,9,447,WEST 50 STREET,WEST 50 ST HOUSING DEV CORP FUND,33820,1026674,8,RENTAL,2,Participation Loan Program (PLP),,,104,3,75,27,10,10019,133
1010600010,1,1060,10,445,WEST 50 STREET,WEST 50 ST HOUSING DEV CORP FUND,33818,1026675,8,RENTAL,2,Participation Loan Program (PLP),,,104,3,75,27,10,10019,133
1010600023,1,1060,23,415F,WEST 50 STREET,WEST 50 ST HOUSING DEV CORP FUND,33809,1079120,4,RENTAL,2,Participation Loan Program (PLP),,,104,3,75,27,10,10019,133
1010600024,1,1060,24,413F,WEST 50 STREET,WEST 50 ST HOUSING DEV CORP FUND,33808,1079122,6,RENTAL,2,Participation Loan Program (PLP),,,104,3,75,27,10,10019,133
1012010002,1,1201,2,65,WEST 87 STREET,West 87 Street HDFC,36540,1031443,5,COOP,2,Tenant Interim Lease (TIL),Mark Matthews,,107,6,69,30,10,10024,173
1006380004,1,638,4,168,BANK STREET,WVH HOUSING DEVELOPMENT FUND CO,804085,1078335,12,COOP,2,Extended Affordability,,Former ML - Converted to Art XI,102,3,66,27,10,10014,75
1006040014,1,604,14,642,WASHINGTON STREET,WVH HOUSING DEVELOPMENT FUND CORP,805433,1078108,8,COOP,2,Extended Affordability,,Former ML - Converted to Art XI,102,3,66,27,10,10014,69
1006360060,1,636,60,680,WASHINGTON STREET,WVH HOUSING DEVELOPMENT FUND CORP,29301,1084970,12,COOP,2,Extended Affordability,,Former ML - Converted to Art XI,102,3,66,27,10,10014,75
1006370025,1,637,25,150,PERRY STREET,WVH HOUSING DEVELOPMENT FUND CORP,26772,1011998,10,COOP,2,Extended Affordability,,Former ML - Converted to Art XI,102,3,66,27,10,10014,75
1006370030,1,637,30,690,WASHINGTON STREET,WVH HOUSING DEVELOPMENT FUND CORP,29305,1011999,10,COOP,2,Extended Affordability,,Former ML - Converted to Art XI,102,3,66,27,10,10014,75
1006370066,1,637,66,352,WEST 11 STREET,WVH HOUSING DEVELOPMENT FUND CORP,26773,1078329,12,COOP,2,Extended Affordability,,Former ML - Converted to Art XI,102,3,66,27,10,10014,75
1006380019,1,638,19,357,WEST 11 STREET,WVH HOUSING DEVELOPMENT FUND CORP,6687,1083555,12,COOP,2,Extended Affordability,,Former ML - Converted to Art XI,102,3,66,27,10,10014,75
1006030001,1,603,1,382,WEST STREET,WVH HOUSING DEVELOPMENT FUND CORPORATION,805108,1083163,8,COOP,2,Extended Affordability,,Former ML - Converted to Art XI,102,3,66,27,10,10014,69
